ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id
,2074344,0,1381986,1.000000000000000,24905 TELEGRAPH RD,0,25,2203150,SANBORN,48033,1200,0,,1978,141.645495973008792,21,76-24-29-276-049,1240.229535438237463,2250
,2102608,0,1381988,1.000000000000000,44922 GRAND RIVER AVE,0,14,2091959,SANBORN,48375,6400,0,,1979,465.353284093670027,33,50-22-15-301-009,6405.957667477834548,2170
,2009870,0,1382017,1.000000000000000,8000 W 8 MILE RD,0,17,2353878,SANBORN,48220,3400,0,,2007,272.174287079156954,21,S -25-33-383-023,3383.753222930056836,2245
,2049957,0,1382028,1.000000000000000,22817 DEQUINDRE RD,0,13,2068942,SANBORN,48030,4342,0,,1953,269.052847049574552,31,28-25-36-231-026,4472.717233365022366,2090
,2082639,0,1382074,2.000000000000000,17200 W 10 MILE RD,0,24,2199814,SANBORN,48075,15728,0,,1968,473.657112622430361,23,76-24-24-379-033,9505.786372867882164,2250
,2007627,0,1382242,1.000000000000000,17700 NORTHLAND PARK CT,0,12,2208399,SANBORN,48075,10459,0,,1964,532.100077083203928,23,76-24-36-353-023,10699.798125604931556,2250
,2009189,0,1382273,1.000000000000000,8926 W 8 MILE RD,0,14,2353594,SANBORN,48220,1820,0,,1978,230.860651175738099,65,S -25-33-356-040,2430.416875109791818,2245
,2016656,0,1382412,1.000000000000000,13165 CLOVERDALE AVE,0,22,2113169,SANBORN,48237,15768,0,,1967,571.997464403902995,33,52-25-32-351-006,15634.639172410288666,2180
,2022777,0,1382517,1.000000000000000,21201 DEQUINDRE RD,0,13,2070760,SANBORN,48030,1437,0,,1946,209.012467191601047,21,28-25-36-432-033,2701.524035811960402,2090
,2024041,0,1382548,1.000000000000000,12751-12821 NORTHEND AVE,0,19,2113166,SANBORN,48237,77510,0,,1964,1106.885618866752793,33,52-25-32-326-017,74351.645825529500144,2180
,2025088,0,1382577,1.000000000000000,21601 COOLIDGE HWY,0,17,2111857,SANBORN,48237,3600,0,,1984,256.367528465370697,21,52-25-31-278-053,3825.714318067524800,2180
,2025676,0,1382590,1.000000000000000,1301 SILMAN ST,0,21,2062827,SANBORN,48220,16972,0,,1959,838.828154816548022,31,24-25-35-328-004,17107.751007394377666,2075
,2031734,0,1382719,1.000000000000000,10709 CAPITAL AVE,0,16,2113119,SANBORN,48237,10100,0,,1955,433.423695765789375,31,52-25-32-276-007,10075.503023528615813,2180
,2033537,0,1382758,1.000000000000000,10201 CAPITAL AVE,0,34,2113129,SANBORN,48237,77632,0,,1965,1468.166519717119854,31,52-25-32-276-017,103716.809083319560159,2180
,2033755,0,1382764,5.000000000000000,22255 GREENFIELD RD,0,64,2208134,SANBORN,48075,159400,0,,1970,792.570093331229828,51,76-24-36-203-005,31871.155495019324007,2250
,2035415,0,1382786,1.000000000000000,22322 RUTLAND,0,19,2208052,SANBORN,48075,89200,0,,0,2036.363285422727131,11,76-24-36-126-007,89139.950924157063127,2250
,2047809,0,1383019,3.000000000000000,22742 WOODWARD AVE,0,21,2059635,SANBORN,48220,22500,0,,1929,358.105219323240476,21,24-25-34-127-001,6947.644609153801866,2075
,2047843,0,1383021,1.000000000000000,300 E 9 MILE RD,0,18,2060108,SANBORN,48220,18100,0,,0,652.383944854696779,14,24-25-34-201-029,18134.342515325653949,2075
,2050277,0,1383079,1.000000000000000,22801 WOODWARD AVE,0,16,2056469,SANBORN,48220,10400,0,,1984,424.725966897738431,21,24-25-27-378-021,10358.893654879324458,2075
,2051943,0,1383107,1.000000000000000,1440 E 9 MILE RD,0,13,2068775,SANBORN,48030,5674,0,,1946,477.748944056645996,21,28-25-36-226-038,6413.703222467208434,2090
,2055440,0,1383180,1.000000000000000,24115 INDUSTRIAL PARK DR,0,21,2047935,SANBORN,48335,20100,0,,1967,635.372724783634453,31,22-23-30-201-003,21101.510424793421407,2072
,2058284,0,1383239,1.000000000000000,43000 W 10 MILE RD,0,16,2095853,SANBORN,48375,13700,0,,1996,530.366659942926503,23,50-22-23-351-016,13731.794867261609397,2170
,2072487,0,1383568,4.000000000000000,24681 NORTHWESTERN HWY,0,50,2201345,SANBORN,48075,46144,0,,1970,450.725872668337956,23,76-24-26-151-002,12084.720589498470872,2250
,2073351,0,1383581,1.000000000000000,20777 W 10 MILE RD,0,15,2202078,SANBORN,48075,1100,0,,1959,142.501634809090632,41,76-24-27-201-005,1052.425702323626865,2250
,2076056,0,1383648,1.000000000000000,25150 TRANS X RD,0,15,2095754,SANBORN,48375,20900,0,,1988,808.361639042924708,23,50-22-23-326-009,20938.874289635732566,2170
,2081881,0,1383758,2.000000000000000,18600 W 10 MILE RD,0,26,2199106,SANBORN,48075,9520,0,,1967,341.472400498310776,51,76-24-23-456-015,4731.651924414960376,2250
,2088071,0,1383872,1.000000000000000,42705 GRAND RIVER AVE,0,31,2095700,SANBORN,48375,27200,0,,1997,986.527682746119922,65,50-22-23-176-016,29219.093986698389926,2170
,2089878,0,1383908,1.000000000000000,19100 FILMORE ST,0,12,2198474,SANBORN,48075,51700,0,,0,1722.790456626511968,11,76-24-23-326-002,51697.834382061126234,2250
,2090264,0,1383916,2.000000000000000,43269 GRAND RIVER AVE,0,13,2095667,SANBORN,48375,3400,0,,0,198.505132010488211,51,50-22-23-102-021,2202.499632304820352,2170
,2097095,0,1384025,1.000000000000000,25301-25319 DEQUINDRE RD,0,19,2087982,SANBORN,48071,29100,0,,1988,1067.676631480821698,31,44-25-24-476-032,29051.500183363212273,2150
,2097609,0,1384036,1.000000000000000,44725 GRAND RIVER AVE,0,14,2091999,SANBORN,48375,20805,0,,2008,488.412706856514660,23,50-22-15-376-012,10456.505941893829004,2170
,2098823,0,1384055,1.000000000000000,25455 DEQUINDRE RD,0,16,2087990,SANBORN,48071,10500,0,,1983,469.573083057029123,31,44-25-24-476-040,11477.292428966802618,2150
,2099868,0,1384076,1.000000000000000,45283 GRAND RIVER AVE,0,21,2091987,SANBORN,48375,5900,0,,1984,345.341610962727486,21,50-22-15-351-044,5906.086846027858883,2170
,2103208,0,1384126,1.000000000000000,46001 GRAND RIVER AVE,0,19,2092239,SANBORN,48374,13200,0,,1967,503.314168495505498,61,50-22-16-451-054,13220.422482246005529,2170
,2104733,0,1384166,1.000000000000000,44000 GRAND RIVER AVE,0,38,2092029,SANBORN,48375,372900,0,,1989,4170.378334518406518,31,50-22-15-402-002,372919.809621192165650,2170
,2110160,0,1384278,1.000000000000000,24524 W 11 MILE RD,0,17,2196892,SANBORN,48034,38800,0,,1974,887.130208200522247,23,76-24-17-451-013,36973.911717205388413,2250
,2113647,0,1384342,1.000000000000000,18100 W 11 MILE RD,0,17,2076352,SANBORN,48076,7000,0,,1960,386.067883217809879,23,40-24-14-484-018,6847.272830200174212,2135
,2118809,0,1384419,1.000000000000000,120-122 S MAIN ST,0,21,2184395,SANBORN,48067,5205,0,,1925,389.701102574021093,21,72-25-21-231-016,7267.542398235837027,2240
,2125351,0,1384540,1.000000000000000,48850 W 12 MILE RD,0,21,2243813,SANBORN,48393,14130,0,,1977,547.880191228358740,33,96-22-08-376-033,14418.691030347337801,2295
,2135215,0,1384727,1.000000000000000,46943 ENTERPRISE CT,0,26,2243887,SANBORN,48393,20862,0,,2004,638.916044665644108,31,96-22-09-302-002,21367.876674541545071,2295
,2139520,0,1384807,1.000000000000000,28815 NORTHWESTERN HWY,0,15,2197211,SANBORN,48034,1658,0,,1966,197.707667727405379,21,76-24-18-276-003,2107.304871186131095,2250
,2151171,0,1385028,1.000000000000000,29469 NORTHWESTERN HWY,0,17,2189035,SANBORN,48034,32906,0,,1980,898.627207978790352,61,76-24-07-351-010,36599.051342345737794,2250
,2192193,0,1385736,1.000000000000000,4426 FERNLEE AVE,0,11,2169058,SANBORN,48073,3846,0,,1956,338.805210946944840,31,72-25-05-130-005,4457.477103547957086,2240
,2195596,0,1385788,1.000000000000000,1800 W 14 MILE RD,0,14,2166485,SANBORN,48073,14038,0,,1972,481.604275179999092,21,72-20-32-478-011,14061.643755145149044,2240
,2198361,0,1385835,1.000000000000000,5130 MEIJER DR,0,21,2166246,SANBORN,48073,12825,0,,1986,470.407870305556969,31,72-20-32-301-016,13449.399186022330468,2240
,2213289,0,1386107,1.000000000000000,30100 S HILL RD,0,20,2310376,SANBORN,48165,12300,0,,1980,453.297020442229041,31,K -21-02-376-023,12715.050444043596144,2145
,2213386,0,1386110,1.000000000000000,56655 GRAND RIVER AVE,0,12,2310581,SANBORN,48165,2163,0,,1962,194.580082459507878,23,K -21-03-305-001,2227.329158066302170,2145
,2214459,0,1386122,1.000000000000000,49600 MARTIN DR,0,20,2243602,SANBORN,48393,61236,0,,1973,1754.355461919303025,31,96-22-06-400-018,65099.614334902282280,2295
,2215673,0,1386146,1.000000000000000,46550 W PONTIAC TRL,0,15,2281008,SANBORN,48390,8100,0,,2004,564.403334417265341,33,E -17-33-400-047,8070.982713106051051,2060
,2287732,0,1387507,2.000000000000000,196 ORCHARD LAKE RD,0,21,2131753,SANBORN,48341,6931,0,,1960,314.059365988920490,23,64-14-29-456-005,4071.529190810117598,2215
,2289176,0,1387536,1.000000000000000,76 WILLIAMS ST,0,16,2131456,SANBORN,48341,5800,0,,0,356.166754763060851,23,64-14-29-379-026,5840.146055338986116,2215
,2297588,0,1387698,1.000000000000000,108 N SAGINAW ST,0,23,2131644,SANBORN,48342,8208,0,,1964,359.612418965031338,21,64-14-29-426-009,7691.146450858874232,2215
,2314489,0,1387986,1.000000000000000,921 UNIVERSITY DR,0,14,2126703,SANBORN,48342,4466,0,,1974,279.961682374991369,21,64-14-22-305-016,4448.862620641907597,2215
,2319596,0,1388083,1.000000000000000,915 CESAR E CHAVEZ AVE,0,19,2459962,SEMCOG,48340,66300,0,,1957,1300.710720989224683,31,64-14-19-255-022,87701.195046093213023,2215
,2345637,0,1388509,1.000000000000000,213 SOUTH ST,0,12,2143470,SANBORN,48307,8000,0,,1962,418.647165741728998,33,68-15-14-153-008,8032.380673388082869,2230
,2356127,0,1388677,1.000000000000000,870 PARKDALE RD,0,16,2464558,SANBORN,48307,53400,0,,1980,1275.530207588432177,31,68-15-11-451-020,53372.779642409972439,2230
,2927502,0,1390008,1.000000000000000,307-319 E BIG BEAVER RD,0,,2230406,NEARMAP,48083,9900,0,,2016,367.072035296061415,65,88-20-22-380-033,8264.840310177147330,2270
,2062971,0,1390125,1.000000000000000,23344 WOODWARD AVE,0,13,2056139,SANBORN,48220,1095,0,,1949,161.290673305960013,21,24-25-27-328-003,950.550638278359884,2075
,2466080,0,1390621,1.000000000000000,46570 HUMBOLDT DR,0,26,2090577,SANBORN,48377,37543,0,,2003,815.423790764742421,23,50-22-09-176-011,38300.778196601531818,2170
,2466112,0,1390622,1.000000000000000,46725 MAGELLAN DR,0,24,2090585,SANBORN,48377,16058,0,,2000,568.665176113219331,23,50-22-09-177-005,16223.724855289989137,2170
,2467375,0,1390655,1.000000000000000,46934 MAGELLAN,0,20,2243840,SANBORN,48393,11677,0,,1999,446.100445756389490,31,96-22-09-102-003,11784.052319870264910,2295
,2470483,0,1390742,1.000000000000000,29725 HUDSON DR,0,22,2090402,SANBORN,48377,29760,0,,2002,695.142253045959706,23,50-22-04-376-007,30031.878470984371233,2170
,2493186,0,1391268,1.000000000000000,324 ROBBINS,0,21,2238596,SANBORN,48083,17320,0,,1974,571.999884332224497,31,88-20-36-376-027,17015.164997829997446,2270
,2497385,0,1391358,1.000000000000000,1150 COOLIDGE HWY,0,15,2237306,SANBORN,48084,6600,0,,1987,701.163541569923382,33,88-20-32-126-023,6588.883419100171523,2270
,2497936,0,1391366,2.000000000000000,2676 INDUSTRIAL ROW DR,0,21,2237309,SANBORN,48084,27900,0,,0,535.485453693027694,41,88-20-32-126-027,13959.742642275215985,2270
,2500090,0,1391407,1.000000000000000,1180 COMBERMERE ST,0,18,2237477,SANBORN,48083,5625,0,,1977,357.998034049295370,31,88-20-34-177-036,5855.827742073886839,2270
,2501617,0,1391440,2.000000000000000,1200 SOUTER ST,0,24,2237574,SANBORN,48083,42900,0,,1978,836.820885021503159,31,88-20-34-227-023,21463.088987346378417,2270
,2502169,0,1391458,1.000000000000000,1350 COMBERMERE ST,0,29,2237409,SANBORN,48083,15762,0,,1984,549.746988446156934,31,88-20-34-127-031,16190.414097859445974,2270
,2507228,0,1391579,1.000000000000000,1675 E MAPLE RD,0,14,2234955,SANBORN,48083,10752,0,,1968,597.105543961688909,31,88-20-26-401-023,10894.441325493762633,2270
,2507290,0,1391581,1.000000000000000,1900 HEIDE ST,0,25,2236483,SANBORN,48084,18191,0,,1976,620.211195889325950,31,88-20-28-451-004,18945.933500938182988,2270
,2519071,0,1391856,2.000000000000000,755 W BIG BEAVER RD,0,31,2236200,SANBORN,48084,121400,0,,1974,1880.804799962117613,23,88-20-28-101-067,60710.576544911767996,2270
,2589935,0,1391953,1.000000000000000,3401 LAPEER RD W,0,11,2001469,SANBORN,48326,7100,0,,1980,528.585529970213429,33,02-14-11-126-004,7136.476802589020735,2220
,2521964,0,1391966,3.000000000000000,2240 CUNNINGHAM,0,39,2228416,SANBORN,48084,89158,0,,1999,1021.724820922266190,21,88-20-19-430-003,45722.595726200132049,2270
,2524798,0,1392030,1.000000000000000,3425 CIVIC CENTER DR,0,14,2229697,SANBORN,48084,6400,0,,0,396.896408837298907,61,88-20-21-401-001,6376.517002349976792,2270
,2574402,0,1393101,1.000000000000000,2021 EXECUTIVE HILLS BLVD,0,25,2003263,SANBORN,48326,128010,0,,1999,1650.141226836566375,31,02-14-26-126-028,128978.433863089943770,2220
,2901906,0,1393194,1.000000000000000,22111 COOLIDGE HWY,0,13,2111468,SANBORN,48237,1420,0,,1960,182.660621318788344,21,52-25-31-228-031,1455.369706416496228,2180
,2581566,0,1393274,1.000000000000000,746 S ROCHESTER RD,0,16,2152992,SANBORN,48307,2905,0,,1978,237.816653068874132,21,70-15-15-476-031,2913.493535356862594,2010
,2901876,0,1393428,1.000000000000000,13901 W 9 MILE RD,0,14,2111391,SANBORN,48237,1352,0,,1956,182.011732603035085,21,52-25-31-226-004,1439.413472906806874,2180
,2591568,0,1393486,1.000000000000000,3640 LAPEER RD,0,15,2000589,SANBORN,48326,4300,0,,1996,262.835388886295959,21,02-14-02-451-006,4312.465609090940234,2220
,2595011,0,1393568,2.000000000000000,2600 SUPERIOR CT,0,25,2000554,SANBORN,48326,37395,0,,2001,722.091341697155485,31,02-14-02-201-007,28590.741895259830926,2220
,2900160,0,1393649,1.000000000000000,50 KIRTS | 2495-2585 LIVERNOIS RD,0,14,2467392,SANBORN,48084,72090,0,,1989,1485.412898539371781,23,88-20-28-276-055,76944.866839502778021,2270
,2900313,0,1393650,1.000000000000000,504 W 11 MILE RD,0,12,2183811,SANBORN,48067,2500,0,,1951,207.371814849824403,21,72-25-16-466-004,2554.959792650487998,2240
,2900406,0,1393651,1.000000000000000,4909 DELEMERE AVE,0,14,2166279,SANBORN,48073,1815,0,,1965,182.594214908269151,31,72-20-32-377-022,1872.014362500947300,2240
,2900419,0,1393652,1.000000000000000,702 W 11 MILE RD,0,13,2183804,SANBORN,48067,1463,0,,1950,224.302243510582088,21,72-25-16-465-017,1758.808709058390377,2240
,2900824,0,1393658,1.000000000000000,24848 SOUTHFIELD RD,0,21,2200097,SANBORN,48075,1800,0,,2006,202.023344504620667,65,76-24-25-101-002,1787.867386470883730,2250
,2900931,0,1393661,1.000000000000000,22036 WOODWARD AVE,0,14,2060583,SANBORN,48220,6727,0,,1955,417.886014724284678,21,24-25-34-255-005,6864.258573024090765,2075
,2901908,0,1393680,1.000000000000000,22101 COOLIDGE HWY,0,13,2111470,SANBORN,48237,1240,0,,1959,155.906342415391777,21,52-25-31-228-033,1176.609167364168115,2180
,2902327,0,1393689,1.000000000000000,13351 CLOVERDALE AVE,0,17,2113178,SANBORN,48237,12614,0,,1968,481.987336892776284,31,52-25-32-351-019,12748.466755608858875,2180
,2923516,0,1393909,1.000000000000000,3300 GENERAL MOTORS RD,0,36,2318677,SANBORN,48380,105400,0,,2014,1438.340005575196756,31,L -16-18-200-001,105364.138839105798979,2160
,2927212,0,1393922,1.000000000000000,19701 W 12 MILE RD,0,15,2194431,OAKLAND,48076,2048,0,,2014,222.187453551779669,65,76-24-14-101-230,2428.458780358532749,2250
MARRIOTT HOTEL,2927453,0,1393928,4.000000000000000,33043 HAMILTON CT,0,,2478205,OAKLAND,48334,85000,0,,2017,847.955877160051955,63,22-23-15-101-039,20612.455418251112860,2072
,2933966,0,1394118,2.000000000000000,45501 12 MILE RD,0,,2481945,NEARMAP,48377,124418,0,,2018,1206.679304458649085,31,50-22-16-226-019,85690.181670535210287,2170
,2933958,0,1394119,1.000000000000000,29550 HUDSON DR,0,,2466162,NEARMAP,48377,20793,0,,2018,742.942139364679065,23,50-22-04-378-035,24192.379088456094905,2170
,2933986,0,1394120,1.000000000000000,850 W BIG BEAVER RD,0,,2468104,NEARMAP,48084,3695,0,,2018,245.629199442838825,65,88-20-21-352-004,3395.596373111149205,2270
,2938323,0,1394240,3.000000000000000,48881 ALPHA DR,0,,2243792,NEARMAP,48393,30500,0,,2019,539.194721919118024,63,96-22-08-327-006,11569.260624033400745,2295
,2938643,0,1394250,2.000000000000000,13001 CAPITAL AVE,0,22,2112685,SEMCOG,48237,6489,0,,1956,292.725173071644235,23,52-25-32-177-002,5242.836829828173904,2180
,2004325,0,1394538,1.000000000000000,26290 W 8 MILE RD,0,24,2205064,SANBORN,48033,133700,0,,1968,2541.328782844640045,31,76-24-31-477-025,139038.151537398574874,2250
,2007619,0,1394616,2.000000000000000,17600 NORTHLAND PARK CT,0,23,2208400,SANBORN,48075,12600,0,,1967,337.695025472629652,23,76-24-36-353-024,6484.865797448608646,2250
,2007845,0,1394626,6.000000000000000,20700 GREENFIELD RD,0,82,2111895,SANBORN,48237,60364,0,,1964,416.456856682932823,33,52-25-31-351-011,10838.756510013019579,2180
,2007978,0,1394630,11.000000000000000,20755 GREENFIELD RD,0,140,2208497,SANBORN,48075,134956,0,,1968,457.033147565133902,23,76-24-36-477-005,12870.403244447114048,2250
,2008076,0,1394632,1.000000000000000,13700-13740 W 8 MILE RD,0,15,2112275,SANBORN,48237,9000,0,,1955,475.846240051995835,21,52-25-31-482-020,8940.440711466491848,2180
,2009098,0,1394653,1.000000000000000,10334 W 8 MILE RD,0,12,2353224,SANBORN,48220,2048,0,,1978,194.320770202529161,23,S -25-32-476-026,2091.192721788221206,2245
,2009265,0,1394658,2.000000000000000,14100 W 8 MILE RD,0,20,2112162,SANBORN,48237,64700,0,,1966,1004.954692888754380,21,52-25-31-451-019,32336.189796480288351,2180
,2011700,0,1394704,1.000000000000000,21444 BRIDGE ST,0,18,2205430,SANBORN,48033,11920,0,,1984,462.315059214605412,33,76-24-32-401-042,12166.030537698228727,2250
,2012010,0,1394711,1.000000000000000,512 W 8 MILE RD,0,13,2067838,SANBORN,48030,999,0,,1940,129.199003305366915,21,28-25-35-460-001,998.505365701703681,2090
,2012392,0,1394719,1.000000000000000,21100 HUBBELL AVE,0,16,2112148,SANBORN,48237,51400,0,,1960,1176.489714754032093,33,52-25-31-451-001,47488.198116391024087,2180
,2027211,0,1395013,1.000000000000000,21640 WYOMING CT,0,13,2113420,SANBORN,48237,2304,0,,1952,190.621837029082741,33,52-25-33-152-053,2061.825251412655689,2180
,2029820,0,1395070,1.000000000000000,901 WANDA ST,0,14,2062816,SANBORN,48220,6400,0,,1952,323.360635047854885,33,24-25-35-326-008,6532.670584837697788,2075
,2030182,0,1395086,1.000000000000000,13355 CAPITAL AVE,0,13,2112647,SANBORN,48237,10739,0,,1964,476.702679470367343,31,52-25-32-152-005,11346.207249192275412,2180
,2030551,0,1395094,1.000000000000000,15600 J L HUDSON DR,0,30,2208128,SANBORN,48075,22200,0,,1966,703.645934696334621,61,76-24-36-202-001,23815.209723976742680,2250
,2031830,0,1395121,1.000000000000000,10621 CAPITAL AVE,0,26,2113121,SANBORN,48237,9525,0,,1953,538.181000918019890,31,52-25-32-276-009,11943.123454948297876,2180
,2034286,0,1395164,8.000000000000000,22250 PROVIDENCE DR,0,102,2208130,SANBORN,48075,145900,0,,1978,581.264518848986540,51,76-24-36-203-001,18232.136046409246774,2250
,2034502,0,1395171,1.000000000000000,10600-10690 CAPITAL AVE,0,18,2113109,SANBORN,48237,29600,0,,0,758.626427956284942,14,52-25-32-251-072,29631.510689531794924,2180
,2036724,0,1395207,1.000000000000000,22305 WOODWARD AVE,0,11,2059831,SANBORN,48220,959,0,,1970,132.169608040544432,23,24-25-34-132-066,926.414262439635991,2075
,2041122,0,1395298,1.000000000000000,22180 GREENFIELD RD,0,13,2110534,SANBORN,48237,2284,0,,1966,187.798565759272947,23,52-25-31-101-009,2199.091268757190392,2180
,2047413,0,1395422,1.000000000000000,8960-9000 W 9 MILE RD,0,13,2105677,SANBORN,48237,6930,0,,1963,398.511589404849019,21,52-25-28-351-018,8342.723837239340355,2180
,2047512,0,1395424,1.000000000000000,940 W 9 MILE RD,0,11,2057889,SANBORN,48220,563,0,,1950,112.298783379273175,21,24-25-28-479-030,587.551072063949732,2075
,2048541,0,1395442,1.000000000000000,23800 RESEARCH DR,0,20,2047925,SANBORN,48335,61400,0,,1968,1219.306203797514854,31,22-23-30-127-027,61424.592883451390662,2072
,2049834,0,1395467,1.000000000000000,1900 E 9 MILE RD,0,15,2062318,SANBORN,48220,5038,0,,1953,373.715690824850185,31,24-25-35-201-008,5517.708145287818297,2075
,2050316,0,1395478,2.000000000000000,23555 NORTHWESTERN HWY,0,22,2201892,SANBORN,48075,9800,0,,1969,351.898131759184707,23,76-24-26-401-008,5955.647405833005905,2250
,2054702,0,1395580,1.000000000000000,24141 NOVI RD,0,10,2098264,SANBORN,48375,2235,0,,1997,204.206692913385837,21,50-22-27-200-021,2594.157321439643056,2170
,2059158,0,1395682,1.000000000000000,23200 WOODWARD AVE,0,10,2056201,SANBORN,48220,2568,0,,1957,219.834648699448906,51,24-25-27-329-005,2785.364266174712611,2075
,2067046,0,1395853,2.000000000000000,14200 OAK PARK BLVD,0,25,2109315,SANBORN,48237,66000,0,,1970,1051.818120828218980,61,52-25-30-276-030,48879.014637465035776,2180
,2074881,0,1396007,1.000000000000000,24371 W 10 MILE RD,0,18,2203051,SANBORN,48033,4467,0,,1970,316.170917917223562,51,76-24-29-226-001,5529.760500356070224,2250
,2074926,0,1396008,1.000000000000000,24355 W 10 MILE RD,0,13,2203052,SANBORN,48033,7000,0,,1978,339.028293720235240,21,76-24-29-226-002,6919.061920255784571,2250
,2076142,0,1396036,1.000000000000000,24700 CRESTVIEW CT,0,18,2042065,SANBORN,48335,33000,0,,1969,904.208877647570148,31,22-23-19-326-047,31466.680092707407312,2072
,2080754,0,1396131,1.000000000000000,19606 W 10 MILE RD,0,10,2198551,SANBORN,48075,1650,0,,1945,166.238097034129822,21,76-24-23-354-027,1583.201363001684285,2250
,2081264,0,1396138,1.000000000000000,17135 W 10 MILE RD,0,13,2200236,SANBORN,48075,10161,0,,1968,456.149751031655796,23,76-24-25-131-001,10636.441174583738757,2250
,2081417,0,1396143,1.000000000000000,25062 EVERGREEN RD,0,13,2198538,SANBORN,48075,4006,0,,1955,270.225691269139986,41,76-24-23-354-001,3931.553953347489823,2250
,2086582,0,1396234,1.000000000000000,25300 EVERGREEN RD,0,11,2198476,SANBORN,48075,1506,0,,1985,195.281400474436026,23,76-24-23-351-002,1632.459760304937390,2250
,2091334,0,1396324,1.000000000000000,8450 W 10 MILE RD,0,11,2073628,SANBORN,48070,1900,0,,1928,176.568264358715879,65,32-25-21-351-001,1948.493119062627102,2110
,2095849,0,1396406,1.000000000000000,44375 GRAND RIVER AVE,0,15,2461630,SANBORN,48375,5759,0,,1967,336.592226031291602,23,50-22-15-378-014,6083.810713190870956,2170
,2095861,0,1396409,1.000000000000000,25209-25235 DEQUINDRE RD,0,19,2087982,SANBORN,48071,44300,0,,1988,1407.096902181636779,31,44-25-24-476-032,44278.602654767812055,2150
,2096429,0,1396418,1.000000000000000,26275 NORTHWESTERN HWY,0,20,2198248,SANBORN,48076,76300,0,,0,2065.999029584108484,13,76-24-22-151-009,76275.056465105983079,2250
,2096743,0,1396423,2.000000000000000,20450 CIVIC CENTER DR,0,28,2198258,SANBORN,48076,31560,0,,2007,548.142812624571093,13,76-24-22-201-020,16691.980978986262926,2250
,2098413,0,1396452,1.000000000000000,45327 GRAND RIVER AVE,0,20,2091972,SANBORN,48375,21900,0,,1965,826.813121125877501,31,50-22-15-351-012,21854.186867781721958,2170
,2099048,0,1396464,1.000000000000000,14800 LINCOLN ST,0,15,2103460,SANBORN,48237,9600,0,,0,421.285553075197186,13,52-25-19-178-036,9600.185399584341212,2180
,2099876,0,1396479,1.000000000000000,25940-26010 GREENFIELD RD,0,14,2477054,SANBORN,48237,22600,0,,1966,632.222930252488823,21,52-25-19-101-038,22556.990586960338987,2180
,2106556,0,1396597,1.000000000000000,46585-46593 GRAND RIVER AVE,0,15,2092156,SANBORN,48374,25406,0,,1964,1008.969982614674905,31,50-22-16-300-050,27115.945039688685938,2170
,2107403,0,1396613,1.000000000000000,46410 GRAND RIVER AVE,0,11,2479731,SANBORN,48374,1175,0,,1970,173.370409490170175,23,50-22-16-251-024,1723.298066295785475,2170
,2109354,0,1396646,2.000000000000000,26925 TAFT RD,0,17,2479731,SANBORN,48374,3400,0,,1983,228.924374440194669,33,50-22-16-251-024,2600.083739670951218,2170
,2109467,0,1396652,3.000000000000000,47601 GRAND RIVER AVE,0,37,2483991,SANBORN,48374,679600,0,,0,5354.557938047051721,52,50-22-17-400-046,226537.853830025356729,2170
,2111110,0,1396686,1.000000000000000,202 E 5TH ST,0,17,2185213,SANBORN,48067,17500,0,,0,701.940121252858034,13,72-25-22-152-011,17490.234430972333939,2240
,2113948,0,1396745,1.000000000000000,27760 NOVI RD,0,14,2091832,SANBORN,48377,8597,0,,1983,433.174540682414715,65,50-22-14-100-049,9816.075342421518144,2170
,2123277,0,1396888,1.000000000000000,27900 FRANKLIN RD,0,19,2196873,SANBORN,48034,3900,0,,0,271.549346083062630,14,76-24-17-326-009,3932.842342995450053,2250
,2123707,0,1396918,1.000000000000000,27000 TELEGRAPH RD,0,21,2196886,SANBORN,48034,46513,0,,1970,885.132114429578223,21,76-24-17-426-008,47483.499955006860546,2250
,2128581,0,1397021,3.000000000000000,39675 W 12 MILE RD,0,37,2091795,SANBORN,48377,64500,0,,2007,746.181187829344594,63,50-22-13-200-034,21505.786966013169149,2170
,2138626,0,1397193,1.000000000000000,28585 TELEGRAPH RD,0,20,2196855,SANBORN,48034,8300,0,,1969,370.154691829050876,21,76-24-17-201-062,8313.782803016994876,2250
,2141746,0,1397250,1.000000000000000,28949 NORTHWESTERN HWY,0,16,2197133,SANBORN,48034,11060,0,,1997,429.715079246521043,21,76-24-18-201-056,11050.398084067001037,2250
,2169402,0,1397746,1.000000000000000,29870 JOHN R RD,0,20,2079685,SANBORN,48071,14400,0,,1978,628.800830158124768,31,44-25-12-301-013,15074.191132765945440,2150
,2183832,0,1398014,1.000000000000000,1455 E 13 MILE RD,0,10,2077142,SANBORN,48071,2000,0,,0,191.696975701607158,61,44-25-01-426-012,1973.000459403696595,2150
,2187062,0,1398059,1.000000000000000,31431 JOHN R RD,0,15,2077667,SANBORN,48071,10955,0,,1987,481.275364625606016,21,44-25-02-477-019,11101.907276930873195,2150
,2187356,0,1398066,1.000000000000000,2704 NORMANDY RD,0,15,2169097,SANBORN,48073,2400,0,,1954,202.813365632893095,21,72-25-05-179-006,2439.731715022458047,2240
