ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
,1487458,0,431480,1.000000000000000,"29840 NORTHLINE RD",0,38.000000000000000,1404249,SANBORN,48242,39600,0,,0,961.965300507483221,41,"80 053 99 0001 700",39550.728463998595544,1170,42.216575,-83.35324,0.38,place,,,,,Detroit,MI,"Wayne County",48242,US,"TIGER/Line® dataset from the US Census Bureau"
,1490490,0,431521,1.000000000000000,"11200 METRO AIRPORT CENTER DR",0,14.000000000000000,1406584,SANBORN,48174,19017,0,,1996,734.319206419693273,33,"80 082 04 0016 000",19213.468368311740051,1170,42.219199,-83.381219,1,range_interpolation,11200,"Metro Airport Center Dr",,,Romulus,MI,"Wayne County",48174,US,"TIGER/Line® dataset from the US Census Bureau"
,1493582,0,431587,1.000000000000000,"9000 MIDDLEBELT RD",0,18.000000000000000,1404249,SANBORN,48174,2300,0,,0,217.538394702929367,41,"80 053 99 0001 700",2325.114609220537659,1170,42.197138,-83.379144,1,rooftop,9000,"Middlebelt Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1611188,0,433535,1.000000000000000,"2160 FORT ST",0,13.000000000000000,1144089,SANBORN,48146,13035,0,,0,435.797795985579342,21,"45 009 03 0096 001",11292.244602921497062,1115,42.248266,-83.178675,1,rooftop,2160,"Ft St",,,"Lincoln Park",MI,"Wayne County",48146,US,Semcog
,1636988,0,433938,1.000000000000000,"1 BELANGER PARK DR",0,110.000000000000000,1200463,SANBORN,48218,12400,0,,2001,458.403203304366286,41,"50 002 99 0001 000",12396.964656269590705,1155,42.272272,-83.117663,1,rooftop,1,"Belanger Park Dr",,,"River Rouge",MI,"Wayne County",48218,US,Semcog
,1900965,0,433959,1.000000000000000,"26147 8 MILE RD",0,14.000000000000000,1378751,SANBORN,48240,3825,0,,1967,259.106566297812776,21,"79 003 01 0741 000",3798.415855498377823,1150,42.441901,-83.30189,1,rooftop,26147,"8 Mile Rd",,,Redford,MI,"Wayne County",48240,US,Wayne
,1902225,0,433984,1.000000000000000,"23456 KEAN ST",0,13.000000000000000,1021838,SANBORN,48124,9233,0,,1963,401.922259297295000,33,"82 09 213 04 008",9233.923804861498866,1025,42.300577,-83.264678,1,rooftop,23456,"Kean St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1902368,0,433987,1.000000000000000,"23851 FORD RD",0,16.000000000000000,1014927,SANBORN,48128,3631,0,,1964,267.752535272779539,21,"82 09 161 02 001",3493.235825921304695,1025,42.326723,-83.270895,1,rooftop,23851,"Ford Rd",,,Dearborn,MI,"Wayne County",48128,US,Semcog
,1902783,0,434000,2.000000000000000,"13847 WOODWARD AVE",0,26.000000000000000,1123584,SANBORN,48203,14276,0,,0,339.680723403507557,21,"43 009 03 0002 001",6677.197046512148518,1100,42.405403,-83.09735,1,rooftop,13847,"Woodward Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1903283,0,434009,1.000000000000000,"4072 W JEFFERSON AVE",0,15.000000000000000,1075218,SANBORN,48229,2200,0,,0,222.170818955901410,21,"34 006 07 0008 000",2248.579211509117613,1040,42.250886,-83.141586,1,rooftop,4072,"W Jefferson Ave",,,Ecorse,MI,"Wayne County",48229,US,Semcog
,1904075,0,434029,1.000000000000000,,0,14.000000000000000,1142501,SANBORN,48146,1200,0,,1925,205.913679133969794,23,"45 007 05 0010 001",1705.044796650357284,1115,42.242038,-83.180375,1,place,,,,,"Lincoln Park",MI,"Wayne County",48146,US,"TIGER/Line® dataset from the US Census Bureau"
,1904076,0,434030,1.000000000000000,"1625 FORT ST",0,14.000000000000000,1142500,SANBORN,48146,4860,0,,1946,282.730824458869108,21,"45 007 05 0007 001",4862.869051378727818,1115,42.252078,-83.174856,1,rooftop,1625,"Ft St",,,"Lincoln Park",MI,"Wayne County",48146,US,Semcog
,1922820,0,434208,1.000000000000000,"10403 FORD RD",0,,1433876,NEARMAP,48126,2989,0,,2017,343.059585791338918,65,"82 10 172 01 016",4845.657964098913908,1025,42.329582,-83.163996,1,range_interpolation,10403,"Ford Rd",,,Dearborn,MI,"Wayne County",48126,US,"TIGER/Line® dataset from the US Census Bureau"
,1902789,0,434463,1.000000000000000,"12339 WOODWARD AVE",0,27.000000000000000,1125149,SANBORN,48203,3000,0,,1926,217.764255754652936,65,"43 012 04 0003 002",2921.042625192889318,1100,42.397197,-83.09173,1,rooftop,12339,"Woodward Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1099015,0,434475,2.000000000000000,"23550 PARK ST",0,25.000000000000000,1021863,SANBORN,48124,21332,0,,1948,476.344476745811448,51,"82 09 213 06 007",11900.544611511097173,1025,42.298878,-83.265761,1,rooftop,23550,"Park St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
"FORD MOTOR COMPANY",1099707,0,434486,1.000000000000000,"20800 OAKWOOD BLVD",0,29.000000000000000,1023660,SANBORN,48124,189212,0,,1926,2179.908923974061054,31,"82 09 234 01 001",189212.326300893910229,1025,42.300422,-83.231637,1,rooftop,20800,"Oakwood Blvd",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1924966,0,434633,,"3169-3175 FAIRLANE DR",0,,1445012,SANBORN,48101,8985,0,,2019,333.530832536897094,65,"30 002 01 0026 000",6785.904085485254654,1005,42.281708,-83.201915,0.9,nearest_rooftop_match,3163,"Fairlane Dr",,,"Allen Park",MI,"Wayne County",48101,US,Semcog
,1003863,0,434809,1.000000000000000,"29917 8 MILE RD",0,10.000000000000000,1155791,SANBORN,48152,900,0,,1946,130.376504830900899,23,"46 005 01 0134 001",907.335643968162913,1120,42.441127,-83.341777,1,rooftop,29917,"8 Mile Rd",,,Livonia,MI,"Wayne County",48152,US,Wayne
,1004100,0,434813,1.000000000000000,"28281 8 MILE RD",0,19.000000000000000,1154612,SANBORN,48152,10250,0,,1997,420.061762819993703,21,"46 001 99 0011 000",10534.084378186116737,1120,42.441477,-83.325004,1,rooftop,28281,"8 Mile Rd",,,Livonia,MI,"Wayne County",48152,US,Wayne
,1169512,0,437696,3.000000000000000,"907 MONROE ST",0,52.000000000000000,1022850,SANBORN,48124,18980,0,,1925,352.977803405382247,23,"82 09 221 10 001",6252.862710951115332,1025,42.307193,-83.244026,1,rooftop,907,"Monroe St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1186465,0,437987,1.000000000000000,"2661 OAKWOOD BLVD",0,13.000000000000000,1192156,SANBORN,48122,3000,0,,1953,231.987886136949015,21,"47 001 02 0054 000",2972.551383194780101,1125,42.283285,-83.169127,1,rooftop,2661,"Oakwood Blvd",,,Melvindale,MI,"Wayne County",48122,US,Semcog
,1210799,0,438456,1.000000000000000,"13995 N HAGGERTY RD",0,13.000000000000000,1370781,SANBORN,48170,9800,0,,2002,490.810061478558055,33,"78 023 99 0022 000",9776.155432427183769,1145,42.382142,-83.446847,1,range_interpolation,13995,"N Haggerty Rd",,,Plymouth,MI,"Wayne County",48170,US,"TIGER/Line® dataset from the US Census Bureau"
,1213402,0,438521,1.000000000000000,"37240 5 MILE RD",0,17.000000000000000,1170128,SANBORN,48154,20550,0,,1966,701.041018521328056,21,"46 067 02 0164 004",21794.331580807258433,1120,42.397483,-83.411523,1,rooftop,37240,"5 Mile Rd",,,Livonia,MI,"Wayne County",48154,US,Semcog
,1279197,0,439907,1.000000000000000,"42030 KOPPERNICK RD",0,15.000000000000000,1316649,SANBORN,48187,29200,0,,1989,903.326252691141576,33,"71 008 99 0001 021",29188.107929998845066,1020,42.341707,-83.456952,1,rooftop,42030,"Koppernick Rd",,,Canton,MI,"Wayne County",48187,US,Semcog
,1343519,0,441027,1.000000000000000,"11729 MERRIMAN RD",0,17.000000000000000,1181043,SANBORN,48150,12000,0,,1988,458.565713568827391,21,"46 108 99 0028 001",12329.700236989016048,1120,42.370158,-83.353472,1,rooftop,11729,"Merriman Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1343883,0,441036,1.000000000000000,"39305 PLYMOUTH RD",0,17.000000000000000,1181748,SANBORN,48150,6182,0,,1965,385.978435683336727,23,"46 119 99 0021 001",5816.328288665257787,1120,42.371212,-83.429997,1,rooftop,39305,"Plymouth Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1346457,0,441072,2.000000000000000,"36555 AMRHEIN RD",0,29.000000000000000,1181573,SANBORN,48150,281200,0,,1968,1748.343356713975027,32,"46 115 01 0007 000",140588.547238820174243,1120,42.373906,-83.404413,1,rooftop,36555,"Amrhein Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1349769,0,441136,1.000000000000000,"39600 SCHOOLCRAFT RD",0,23.000000000000000,1370790,SANBORN,48170,11389,0,,2006,710.382466117125773,33,"78 024 01 0048 001",25055.833468958604499,1145,42.383277,-83.433962,1,rooftop,39600,"Schoolcraft Rd",,,Plymouth,MI,"Wayne County",48170,US,Semcog
,1362394,0,441306,1.000000000000000,"2500 E GRAND BLVD",0,17.000000000000000,1108246,SANBORN,48211,2200,0,,1981,206.602558558952836,41,"41 001 99 0001 000",2176.980727110759744,1090,42.380428,-83.046348,1,rooftop,2500,"E Grand Blvd",,,Detroit,MI,"Wayne County",48211,US,Semcog
,1378162,0,441580,2.000000000000000,"15840 2ND AVE",0,23.000000000000000,1123289,SANBORN,48203,15480,0,,1948,520.866274641955556,31,"43 006 01 0045 004",13258.236389089097429,1100,42.410624,-83.10457,1,range_interpolation,15840,"2nd Ave",,,"Highland Park",MI,"Wayne County",48203,US,"TIGER/Line® dataset from the US Census Bureau"
,1386085,0,441707,1.000000000000000,"53 VICTOR",0,13.000000000000000,1123365,SANBORN,48203,6350,0,,1980,353.273029344821566,23,"43 008 01 0052 002",6363.330210938199343,1100,42.407214,-83.095727,1,rooftop,53,"Victor St",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1386363,0,441712,1.000000000000000,"361 VICTOR",0,22.000000000000000,1123315,SANBORN,48203,337826,0,,1951,2364.046135111832882,33,"43 007 01 0159 000",341262.005042353819590,1100,42.412597,-83.086513,1,rooftop,361,"Victor St",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1414826,0,442261,2.000000000000000,"3153 FAIRLANE DR",0,23.000000000000000,1445007,SANBORN,48101,296800,0,,2006,2353.355456165080795,21,"30 002 01 0027 000",148318.226059663924389,1005,42.280606,-83.20826,1,rooftop,3153,"Fairlane Dr",,,"Allen Park",MI,"Wayne County",48101,US,Semcog
,1488403,0,443332,1.000000000000000,"9000 MIDDLEBELT RD",0,15.000000000000000,1404249,SANBORN,48174,3500,0,,0,266.228635296057973,41,"80 053 99 0001 700",3464.370032347703727,1170,42.197138,-83.379144,1,rooftop,9000,"Middlebelt Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1570448,0,444682,1.000000000000000,"1609 BIDDLE AVE",0,30.000000000000000,1266977,SANBORN,48192,10200,0,,1948,562.244217921007362,31,"57 008 99 0005 000",10178.626605598698006,1220,42.224071,-83.149496,1,rooftop,1609,"Biddle Ave",,,Wyandotte,MI,"Wayne County",48192,US,Semcog
,1571804,0,444705,1.000000000000000,"811 BIDDLE AVE",0,13.000000000000000,1264355,SANBORN,48192,2500,0,,0,207.553536362065074,21,"57 004 07 0013 001",2510.676951044874386,1220,42.225855,-83.149344,1,rooftop,811,"Biddle Ave",,,Wyandotte,MI,"Wayne County",48192,US,Semcog
,1901883,0,445809,1.000000000000000,"9450 BUFFALO ST",0,28.000000000000000,1114533,SANBORN,48212,61238,0,,1988,1210.520450981535078,31,"41 008 01 0599 403",67160.839160268602427,1090,42.398938,-83.045452,1,rooftop,9450,"Buffalo St",,,Hamtramck,MI,"Wayne County",48212,US,Semcog
